ClientID,ID,Rank,MaxLevel,MaxRank,Rarity,Type,Camp,Label,BaseHP,BaseAttack,BaseDefence,GrowthHP,GrowthAttack,GrowthDefence,NormalSkillID,SuperSkillID,PassiveSkillID,DecomposeRes,BattlePower,BattlePowerGrowth,HeadItem,BagFullChangeItem,ConvertID1,ConvertID2,ConvertItem
225801,2258,1,30,6,9,3,2,1,1074,338,126,10743,3382,1267,205801,205811,,"2,310000,6,16000,10,31000",372,3720,62058,,,,
225802,2258,2,45,6,9,3,2,1,1235,389,145,12355,3890,1457,205801,205811,700003,"2,310000,6,16000,10,31000",427,4278,62058,,,,
225803,2258,3,60,6,9,3,2,1,1420,447,167,14208,4473,1676,205801,205811,700003,"2,310000,6,16000,10,31000",491,4919,62058,,,,
225804,2258,4,80,6,9,3,2,1,1633,514,192,16339,5144,1927,205801,205811,"700003,205822","2,310000,6,16000,10,31000",565,5657,62058,,,,
225805,2258,5,100,6,9,3,2,1,1879,591,221,18790,5916,2216,205801,205811,"700003,205822","2,310000,6,16000,10,31000",650,6506,62058,,,,
225806,2258,6,240,6,9,3,2,1,2160,680,254,21609,6804,2549,205801,205811,"700003,205822,205832","2,310000,6,16000,10,31000",748,7482,62058,,,,
230801,2308,1,30,6,10,3,2,1,1289,405,152,12892,4059,1520,205801,205811,,"2,460000,6,30000,10,46000",446,4464,62058,,,,
230802,2308,2,45,6,10,3,2,1,1482,466,174,14826,4668,1749,205801,205811,700003,"2,460000,6,30000,10,46000",513,5133,62058,,,,
230803,2308,3,60,6,10,3,2,1,1705,536,201,17050,5368,2011,205801,205811,700003,"2,460000,6,30000,10,46000",590,5903,62058,,,,
230804,2308,4,80,6,10,3,2,1,1960,617,231,19607,6173,2313,205801,205811,"700003,205823","2,460000,6,30000,10,46000",678,6789,62058,,,,
230805,2308,5,100,6,10,3,2,1,2254,710,266,22548,7100,2660,205801,205811,"700003,205823","2,460000,6,30000,10,46000",780,7807,62058,,,,
230806,2308,6,270,6,10,3,2,1,2593,816,305,25931,8165,3059,205801,205811,"700003,205823,205832","2,460000,6,30000,10,46000",897,8979,62058,,,,
235801,2358,1,30,6,11,3,2,1,1547,487,182,15470,4871,1825,205801,205811,,"2,640000,6,60000,10,64000",535,5357,62058,,,,
235802,2358,2,45,6,11,3,2,1,1779,560,209,17791,5602,2098,205801,205811,700003,"2,640000,6,60000,10,64000",616,6160,62058,,,,
235803,2358,3,60,6,11,3,2,1,2046,644,241,20460,6442,2413,205801,205811,700003,"2,640000,6,60000,10,64000",708,7084,62058,,,,
235804,2358,4,80,6,11,3,2,1,2352,740,277,23529,7408,2775,205801,205811,"700003,205823","2,640000,6,60000,10,64000",814,8147,62058,,,,
235805,2358,5,100,6,11,3,2,1,2705,852,319,27058,8520,3192,205801,205811,"700003,205823","2,640000,6,60000,10,64000",936,9369,62058,,,,
235806,2358,6,300,6,11,3,2,1,3111,979,367,31117,9798,3671,205801,205811,"700003,205823,205833","2,640000,6,60000,10,64000",1077,10775,62058,,,,
205901,2059,1,30,6,5,1,2,2,440,188,58,4404,1885,585,205901,205911,205951,"2,10000,4,250,10,1000",182,1828,62059,"52059,50",115,225,"23,100"
205902,2059,2,45,6,5,1,2,2,506,216,67,5065,2168,673,205901,205911,"205951,205921","2,10000,4,250,10,1000",210,2103,62059,"52059,50",115,225,"23,100"
205903,2059,3,60,6,5,1,2,2,582,249,77,5825,2493,774,205901,205911,"205951,205921","2,10000,4,250,10,1000",241,2418,62059,"52059,50",115,225,"23,100"
205904,2059,4,80,6,5,1,2,2,669,286,89,6699,2867,890,205901,205911,"205951,205921,205931","2,10000,4,250,10,1000",278,2781,62059,"52059,50",115,225,"23,100"
205905,2059,5,100,6,5,1,2,2,770,329,102,7704,3297,1023,205901,205911,"205951,205921,205931","2,10000,4,250,10,1000",319,3198,62059,"52059,50",115,225,"23,100"
205906,2059,6,120,6,5,1,2,2,885,379,117,8859,3791,1177,205901,205911,"205951,205921,205931,205941","2,10000,4,250,10,1000",367,3678,62059,"52059,50",115,225,"23,100"
210901,2109,1,30,6,6,1,2,2,528,226,70,5285,2262,702,205901,205911,205951,"2,40000,4,1500,10,4000",219,2194,62059,,,,
210902,2109,2,45,6,6,1,2,2,607,260,80,6078,2601,807,205901,205911,"205951,205922","2,40000,4,1500,10,4000",252,2523,62059,,,,
210903,2109,3,60,6,6,1,2,2,699,299,92,6990,2991,928,205901,205911,"205951,205922","2,40000,4,1500,10,4000",290,2902,62059,,,,
210904,2109,4,80,6,6,1,2,2,803,344,106,8039,3440,1068,205901,205911,"205951,205922,205931","2,40000,4,1500,10,4000",333,3337,62059,,,,
210905,2109,5,100,6,6,1,2,2,924,395,122,9244,3956,1228,205901,205911,"205951,205922,205931","2,40000,4,1500,10,4000",383,3838,62059,,,,
210906,2109,6,150,6,6,1,2,2,1063,455,141,10631,4550,1412,205901,205911,"205951,205922,205931,205941","2,40000,4,1500,10,4000",441,4414,62059,,,,
215901,2159,1,30,6,7,1,2,2,634,271,84,6343,2714,842,205901,205911,205951,"2,100000,4,4000,10,10000",263,2633,62059,,,,
215902,2159,2,45,6,7,1,2,2,729,312,96,7294,3122,969,205901,205911,"205951,205922","2,100000,4,4000,10,10000",302,3028,62059,,,,
215903,2159,3,60,6,7,1,2,2,838,359,111,8388,3590,1114,205901,205911,"205951,205922","2,100000,4,4000,10,10000",348,3482,62059,,,,
215904,2159,4,80,6,7,1,2,2,964,412,128,9646,4128,1282,205901,205911,"205951,205922,205932","2,100000,4,4000,10,10000",400,4005,62059,,,,
215905,2159,5,100,6,7,1,2,2,1109,474,147,11093,4748,1474,205901,205911,"205951,205922,205932","2,100000,4,4000,10,10000",460,4606,62059,,,,
215906,2159,6,180,6,7,1,2,2,1275,546,169,12758,5460,1695,205901,205911,"205951,205922,205932,205941","2,100000,4,4000,10,10000",529,5297,62059,,,,
220901,2209,1,30,6,8,1,2,2,761,325,101,7611,3257,1011,205901,205911,205951,"2,190000,4,8000,10,19000",316,3160,62059,,,,
220902,2209,2,45,6,8,1,2,2,875,374,116,8753,3746,1163,205901,205911,"205951,205922","2,190000,4,8000,10,19000",363,3634,62059,,,,
220903,2209,3,60,6,8,1,2,2,1006,430,133,10066,4308,1337,205901,205911,"205951,205922","2,190000,4,8000,10,19000",417,4179,62059,,,,
220904,2209,4,80,6,8,1,2,2,1157,495,153,11576,4954,1538,205901,205911,"205951,205922,205932","2,190000,4,8000,10,19000",480,4806,62059,,,,
220905,2209,5,100,6,8,1,2,2,1331,569,176,13312,5697,1769,205901,205911,"205951,205922,205932","2,190000,4,8000,10,19000",552,5527,62059,,,,
220906,2209,6,210,6,8,1,2,2,1530,655,203,15309,6552,2034,205901,205911,"205951,205922,205932,205942","2,190000,4,8000,10,19000",635,6356,62059,,,,
225901,2259,1,30,6,9,1,2,2,913,390,121,9133,3909,1213,205901,205911,205951,"2,310000,4,16000,10,31000",379,3792,62059,,,,
225902,2259,2,45,6,9,1,2,2,1050,449,139,10504,4495,1395,205901,205911,"205951,205923","2,310000,4,16000,10,31000",436,4361,62059,,,,
225903,2259,3,60,6,9,1,2,2,1207,517,160,12079,5170,1605,205901,205911,"205951,205923","2,310000,4,16000,10,31000",501,5015,62059,,,,
225904,2259,4,80,6,9,1,2,2,1389,594,184,13891,5945,1846,205901,205911,"205951,205923,205932","2,310000,4,16000,10,31000",576,5767,62059,,,,
225905,2259,5,100,6,9,1,2,2,1597,683,212,15975,6837,2123,205901,205911,"205951,205923,205932","2,310000,4,16000,10,31000",663,6632,62059,,,,
225906,2259,6,240,6,9,1,2,2,1837,786,244,18371,7863,2441,205901,205911,"205951,205923,205932,205942","2,310000,4,16000,10,31000",762,7627,62059,,,,
230901,2309,1,30,6,10,1,2,2,1096,469,145,10960,4691,1456,205901,205911,205951,"2,460000,4,30000,10,46000",455,4550,62059,,,,
230902,2309,2,45,6,10,1,2,2,1260,539,167,12604,5394,1675,205901,205911,"205951,205923","2,460000,4,30000,10,46000",523,5233,62059,,,,
230903,2309,3,60,6,10,1,2,2,1449,620,192,14495,6204,1926,205901,205911,"205951,205923","2,460000,4,30000,10,46000",601,6018,62059,,,,
230904,2309,4,80,6,10,1,2,2,1666,713,221,16669,7134,2215,205901,205911,"205951,205923,205933","2,460000,4,30000,10,46000",692,6921,62059,,,,
230905,2309,5,100,6,10,1,2,2,1917,820,254,19170,8204,2547,205901,205911,"205951,205923,205933","2,460000,4,30000,10,46000",795,7959,62059,,,,
230906,2309,6,270,6,10,1,2,2,2204,943,292,22045,9435,2929,205901,205911,"205951,205923,205933,205942","2,460000,4,30000,10,46000",915,9153,62059,,,,
235901,2359,1,30,6,11,1,2,2,1315,562,174,13152,5629,1747,205901,205911,205951,"2,640000,4,60000,10,64000",546,5461,62059,,,,
235902,2359,2,45,6,11,1,2,2,1512,647,201,15125,6473,2010,205901,205911,"205951,205923","2,640000,4,60000,10,64000",628,6280,62059,,,,
235903,2359,3,60,6,11,1,2,2,1739,744,231,17394,7444,2311,205901,205911,"205951,205923","2,640000,4,60000,10,64000",722,7222,62059,,,,
235904,2359,4,80,6,11,1,2,2,2000,856,265,20003,8561,2658,205901,205911,"205951,205923,205933","2,640000,4,60000,10,64000",830,8305,62059,,,,
235905,2359,5,100,6,11,1,2,2,2300,984,305,23004,9845,3057,205901,205911,"205951,205923,205933","2,640000,4,60000,10,64000",955,9551,62059,,,,
235906,2359,6,300,6,11,1,2,2,2645,1132,351,26455,11322,3515,205901,205911,"205951,205923,205933,205943","2,640000,4,60000,10,64000",1098,10984,62059,,,,
250101,2501,1,30,1,0,3,2,"5,3",166,53,20,1666,533,200,205501,0,700071,,58,583,0,,,,
300101,3001,1,30,2,1,3,3,1,198,65,23,1982,651,230,300101,300111,,"2,100,6,2,10,1",70,700,63001,"53001,10",,,
300102,3001,2,45,2,1,3,3,1,228,74,26,2280,749,264,300101,300111,700101,"2,100,6,2,10,1",80,805,63001,"53001,10",,,
301101,3011,1,30,3,2,1,3,2,202,85,27,2021,858,278,301101,301111,,"2,200,4,5,10,4",84,840,63011,"53011,20",,,
301102,3011,2,45,3,2,1,3,2,232,98,32,2324,986,320,301101,301111,700081,"2,200,4,5,10,4",96,966,63011,"53011,20",,,
301103,3011,3,60,3,2,1,3,2,267,113,36,2672,1135,368,301101,301111,700081,"2,200,4,5,10,4",111,1110,63011,"53011,20",,,
302101,3021,1,30,4,3,2,3,1,340,79,36,3404,792,363,302101,302111,,"2,500,5,10,10,20",100,1008,63021,"53021,30",,,
302102,3021,2,45,4,3,2,3,1,391,91,41,3915,910,418,302101,302111,700061,"2,500,5,10,10,20",115,1159,63021,"53021,30",,,
302103,3021,3,60,4,3,2,3,1,450,104,48,4502,1047,481,302101,302111,700061,"2,500,5,10,10,20",133,1333,63021,"53021,30",,,
302104,3021,4,80,4,3,2,3,1,517,120,55,5178,1204,553,302101,302111,700061,"2,500,5,10,10,20",153,1533,63021,"53021,30",,,
303101,3031,1,30,5,4,3,3,1,342,112,39,3426,1126,398,300102,300112,,"2,1000,6,25,10,100",120,1209,63031,"53031,40",134,234,"23,20"
303102,3031,2,45,5,4,3,3,1,394,129,45,3940,1295,457,300102,300112,700101,"2,1000,6,25,10,100",139,1391,63031,"53031,40",134,234,"23,20"
303103,3031,3,60,5,4,3,3,1,453,148,52,4531,1489,526,300102,300112,700101,"2,1000,6,25,10,100",159,1599,63031,"53031,40",134,234,"23,20"
303104,3031,4,80,5,4,3,3,1,521,171,60,5210,1712,605,300102,300112,"700101,300121","2,1000,6,25,10,100",183,1839,63031,"53031,40",134,234,"23,20"
303105,3031,5,100,5,4,3,3,1,599,196,69,5992,1969,696,300102,300112,"700101,300121","2,1000,6,25,10,100",211,2115,63031,"53031,40",134,234,"23,20"
303201,3032,1,30,5,4,1,3,2,291,123,40,2910,1235,401,301102,301112,,"2,1000,4,25,10,100",120,1209,63032,"53032,40",114,234,"23,20"
303202,3032,2,45,5,4,1,3,2,334,142,46,3346,1421,461,301102,301112,700081,"2,1000,4,25,10,100",139,1391,63032,"53032,40",114,234,"23,20"
303203,3032,3,60,5,4,1,3,2,384,163,53,3848,1634,530,301102,301112,700081,"2,1000,4,25,10,100",159,1599,63032,"53032,40",114,234,"23,20"
303204,3032,4,80,5,4,1,3,2,442,187,61,4426,1879,610,301102,301112,"700081,700031","2,1000,4,25,10,100",183,1839,63032,"53032,40",114,234,"23,20"
303205,3032,5,100,5,4,1,3,2,509,216,70,5090,2161,702,301102,301112,"700081,700031","2,1000,4,25,10,100",211,2115,63032,"53032,40",114,234,"23,20"
303301,3033,1,30,5,4,2,3,1,408,95,43,4085,950,436,302102,302112,,"2,1000,5,25,10,100",120,1209,63033,"53033,40",124,234,"23,20"
303302,3033,2,45,5,4,2,3,1,469,109,50,4698,1093,502,302102,302112,700061,"2,1000,5,25,10,100",139,1391,63033,"53033,40",124,234,"23,20"
303303,3033,3,60,5,4,2,3,1,540,125,57,5403,1257,577,302102,302112,700061,"2,1000,5,25,10,100",159,1599,63033,"53033,40",124,234,"23,20"
303304,3033,4,80,5,4,2,3,1,621,144,66,6214,1445,664,302102,302112,"700061,302121","2,1000,5,25,10,100",183,1839,63033,"53033,40",124,234,"23,20"
303305,3033,5,100,5,4,2,3,1,714,166,76,7146,1662,763,302102,302112,"700061,302121","2,1000,5,25,10,100",211,2115,63033,"53033,40",124,234,"23,20"
305101,3051,1,30,6,5,3,3,1,497,160,58,4975,1604,583,305101,305111,,"2,10000,6,250,10,1000",174,1741,63051,"53051,50",135,235,"23,100"
305102,3051,2,45,6,5,3,3,1,572,184,67,5722,1844,670,305101,305111,305121,"2,10000,6,250,10,1000",200,2003,63051,"53051,50",135,235,"23,100"
305103,3051,3,60,6,5,3,3,1,658,212,77,6580,2121,771,305101,305111,305121,"2,10000,6,250,10,1000",230,2303,63051,"53051,50",135,235,"23,100"
305104,3051,4,80,6,5,3,3,1,756,243,88,7567,2439,887,305101,305111,"305121,305131","2,10000,6,250,10,1000",264,2649,63051,"53051,50",135,235,"23,100"
305105,3051,5,100,6,5,3,3,1,870,280,102,8702,2805,1020,305101,305111,"305121,305131","2,10000,6,250,10,1000",304,3046,63051,"53051,50",135,235,"23,100"
305106,3051,6,120,6,5,3,3,1,1000,322,117,10007,3226,1173,305101,305111,"305121,305131,305141","2,10000,6,250,10,1000",350,3503,63051,"53051,50",135,235,"23,100"
310101,3101,1,30,6,6,3,3,1,597,192,70,5970,1924,700,305101,305111,,"2,40000,6,1500,10,4000",209,2090,63051,,,,
310102,3101,2,45,6,6,3,3,1,686,221,80,6866,2213,805,305101,305111,305122,"2,40000,6,1500,10,4000",240,2403,63051,,,,
310103,3101,3,60,6,6,3,3,1,789,254,92,7896,2545,925,305101,305111,305122,"2,40000,6,1500,10,4000",276,2764,63051,,,,
310104,3101,4,80,6,6,3,3,1,908,292,106,9080,2927,1064,305101,305111,"305122,305131","2,40000,6,1500,10,4000",317,3178,63051,,,,
310105,3101,5,100,6,6,3,3,1,1044,336,122,10443,3366,1224,305101,305111,"305122,305131","2,40000,6,1500,10,4000",365,3655,63051,,,,
310106,3101,6,150,6,6,3,3,1,1200,387,140,12009,3871,1408,305101,305111,"305122,305131,305141","2,40000,6,1500,10,4000",420,4204,63051,,,,
315101,3151,1,30,6,7,3,3,1,716,230,84,7165,2309,840,305101,305111,,"2,100000,6,4000,10,10000",250,2508,63051,,,,
315102,3151,2,45,6,7,3,3,1,823,265,96,8239,2656,966,305101,305111,305122,"2,100000,6,4000,10,10000",288,2884,63051,,,,
315103,3151,3,60,6,7,3,3,1,947,305,111,9475,3054,1110,305101,305111,305122,"2,100000,6,4000,10,10000",331,3317,63051,,,,
315104,3151,4,80,6,7,3,3,1,1089,351,127,10897,3512,1277,305101,305111,"305122,305132","2,100000,6,4000,10,10000",381,3814,63051,,,,
315105,3151,5,100,6,7,3,3,1,1253,403,146,12531,4039,1469,305101,305111,"305122,305132","2,100000,6,4000,10,10000",438,4386,63051,,,,
315106,3151,6,180,6,7,3,3,1,1441,464,168,14411,4645,1689,305101,305111,"305122,305132,305141","2,100000,6,4000,10,10000",504,5044,63051,,,,
320101,3201,1,30,6,8,3,3,1,859,277,100,8598,2771,1008,305101,305111,,"2,190000,6,8000,10,19000",300,3009,63051,,,,
320102,3201,2,45,6,8,3,3,1,988,318,115,9887,3187,1159,305101,305111,305122,"2,190000,6,8000,10,19000",346,3461,63051,,,,
320103,3201,3,60,6,8,3,3,1,1137,366,133,11370,3665,1333,305101,305111,305122,"2,190000,6,8000,10,19000",398,3980,63051,,,,
320104,3201,4,80,6,8,3,3,1,1307,421,153,13076,4215,1533,305101,305111,"305122,305132","2,190000,6,8000,10,19000",457,4577,63051,,,,
320105,3201,5,100,6,8,3,3,1,1503,484,176,15038,4847,1763,305101,305111,"305122,305132","2,190000,6,8000,10,19000",526,5264,63051,,,,
320106,3201,6,210,6,8,3,3,1,1729,557,202,17293,5575,2027,305101,305111,"305122,305132,305142","2,190000,6,8000,10,19000",605,6053,63051,,,,
325101,3251,1,30,6,9,3,3,1,1031,332,120,10317,3326,1209,305101,305111,,"2,310000,6,16000,10,31000",361,3611,63051,,,,
325102,3251,2,45,6,9,3,3,1,1186,382,139,11865,3825,1391,305101,305111,305123,"2,310000,6,16000,10,31000",415,4153,63051,,,,
325103,3251,3,60,6,9,3,3,1,1364,439,159,13645,4398,1599,305101,305111,305123,"2,310000,6,16000,10,31000",477,4776,63051,,,,
325104,3251,4,80,6,9,3,3,1,1569,505,183,15691,5058,1839,305101,305111,"305123,305132","2,310000,6,16000,10,31000",549,5493,63051,,,,
325105,3251,5,100,6,9,3,3,1,1804,581,211,18045,5817,2115,305101,305111,"305123,305132","2,310000,6,16000,10,31000",631,6317,63051,,,,
325106,3251,6,240,6,9,3,3,1,2075,669,243,20752,6690,2433,305101,305111,"305123,305132,305142","2,310000,6,16000,10,31000",726,7264,63051,,,,
330101,3301,1,30,6,10,3,3,1,1238,399,145,12381,3991,1451,305101,305111,,"2,460000,6,30000,10,46000",433,4334,63051,,,,
330102,3301,2,45,6,10,3,3,1,1423,459,166,14238,4590,1669,305101,305111,305123,"2,460000,6,30000,10,46000",498,4984,63051,,,,
330103,3301,3,60,6,10,3,3,1,1637,527,191,16374,5278,1919,305101,305111,305123,"2,460000,6,30000,10,46000",573,5731,63051,,,,
330104,3301,4,80,6,10,3,3,1,1883,607,220,18830,6070,2207,305101,305111,"305123,305133","2,460000,6,30000,10,46000",659,6591,63051,,,,
330105,3301,5,100,6,10,3,3,1,2165,698,253,21654,6980,2538,305101,305111,"305123,305133","2,460000,6,30000,10,46000",758,7580,63051,,,,
330106,3301,6,270,6,10,3,3,1,2490,802,291,24902,8028,2919,305101,305111,"305123,305133,305142","2,460000,6,30000,10,46000",871,8717,63051,,,,
335101,3351,1,30,6,11,3,3,1,1485,478,174,14857,4789,1741,305101,305111,,"2,640000,6,60000,10,64000",520,5201,63051,,,,
335102,3351,2,45,6,11,3,3,1,1708,550,200,17086,5508,2003,305101,305111,305123,"2,640000,6,60000,10,64000",598,5981,63051,,,,
335103,3351,3,60,6,11,3,3,1,1964,633,230,19648,6334,2303,305101,305111,305123,"2,640000,6,60000,10,64000",687,6878,63051,,,,
335104,3351,4,80,6,11,3,3,1,2259,728,264,22596,7284,2649,305101,305111,"305123,305133","2,640000,6,60000,10,64000",791,7910,63051,,,,
335105,3351,5,100,6,11,3,3,1,2598,837,304,25985,8377,3046,305101,305111,"305123,305133","2,640000,6,60000,10,64000",909,9096,63051,,,,
335106,3351,6,300,6,11,3,3,1,2988,963,350,29883,9633,3503,305101,305111,"305123,305133,305143","2,640000,6,60000,10,64000",1046,10461,63051,,,,
305201,3052,1,30,6,5,1,3,2,421,179,55,4211,1792,556,305201,305211,,"2,10000,4,250,10,1000",174,1741,63052,"53052,50",115,235,"23,100"
305202,3052,2,45,6,5,1,3,2,484,206,64,4843,2061,640,305201,305211,305221,"2,10000,4,250,10,1000",200,2003,63052,"53052,50",115,235,"23,100"
305203,3052,3,60,6,5,1,3,2,556,237,73,5569,2370,736,305201,305211,305221,"2,10000,4,250,10,1000",230,2303,63052,"53052,50",115,235,"23,100"
305204,3052,4,80,6,5,1,3,2,640,272,84,6405,2726,846,305201,305211,"305221,305231","2,10000,4,250,10,1000",264,2649,63052,"53052,50",115,235,"23,100"
305205,3052,5,100,6,5,1,3,2,736,313,97,7366,3135,973,305201,305211,"305221,305231","2,10000,4,250,10,1000",304,3046,63052,"53052,50",115,235,"23,100"
305206,3052,6,120,6,5,1,3,2,847,360,111,8471,3605,1119,305201,305211,"305221,305231,305241","2,10000,4,250,10,1000",350,3503,63052,"53052,50",115,235,"23,100"
310201,3102,1,30,6,6,1,3,2,505,215,66,5053,2150,668,305201,305211,,"2,40000,4,1500,10,4000",209,2090,63052,,,,
310202,3102,2,45,6,6,1,3,2,581,247,76,5812,2473,768,305201,305211,305222,"2,40000,4,1500,10,4000",240,2403,63052,,,,
310203,3102,3,60,6,6,1,3,2,668,284,88,6683,2844,883,305201,305211,305222,"2,40000,4,1500,10,4000",276,2764,63052,,,,
310204,3102,4,80,6,6,1,3,2,768,327,101,7686,3271,1016,305201,305211,"305222,305231","2,40000,4,1500,10,4000",317,3178,63052,,,,
310205,3102,5,100,6,6,1,3,2,883,376,116,8839,3762,1168,305201,305211,"305222,305231","2,40000,4,1500,10,4000",365,3655,63052,,,,
310206,3102,6,150,6,6,1,3,2,1016,432,134,10165,4326,1343,305201,305211,"305222,305231,305241","2,40000,4,1500,10,4000",420,4204,63052,,,,
315201,3152,1,30,6,7,1,3,2,606,258,80,6064,2581,801,305201,305211,,"2,100000,4,4000,10,10000",250,2508,63052,,,,
315202,3152,2,45,6,7,1,3,2,697,296,92,6974,2968,922,305201,305211,305222,"2,100000,4,4000,10,10000",288,2884,63052,,,,
315203,3152,3,60,6,7,1,3,2,802,341,106,8020,3413,1060,305201,305211,305222,"2,100000,4,4000,10,10000",331,3317,63052,,,,
315204,3152,4,80,6,7,1,3,2,922,392,121,9223,3925,1219,305201,305211,"305222,305232","2,100000,4,4000,10,10000",381,3814,63052,,,,
315205,3152,5,100,6,7,1,3,2,1060,451,140,10607,4514,1402,305201,305211,"305222,305232","2,100000,4,4000,10,10000",438,4386,63052,,,,
315206,3152,6,180,6,7,1,3,2,1219,519,161,12198,5191,1612,305201,305211,"305222,305232,305241","2,100000,4,4000,10,10000",504,5044,63052,,,,
320201,3202,1,30,6,8,1,3,2,727,309,96,7277,3097,962,305201,305211,,"2,190000,4,8000,10,19000",300,3009,63052,,,,
320202,3202,2,45,6,8,1,3,2,836,356,110,8369,3561,1106,305201,305211,305222,"2,190000,4,8000,10,19000",346,3461,63052,,,,
320203,3202,3,60,6,8,1,3,2,962,409,127,9624,4096,1272,305201,305211,305222,"2,190000,4,8000,10,19000",398,3980,63052,,,,
320204,3202,4,80,6,8,1,3,2,1106,471,146,11068,4710,1463,305201,305211,"305222,305232","2,190000,4,8000,10,19000",457,4577,63052,,,,
320205,3202,5,100,6,8,1,3,2,1272,541,168,12728,5417,1682,305201,305211,"305222,305232","2,190000,4,8000,10,19000",526,5264,63052,,,,
320206,3202,6,210,6,8,1,3,2,1463,622,193,14637,6229,1935,305201,305211,"305222,305232,305242","2,190000,4,8000,10,19000",605,6053,63052,,,,
325201,3252,1,30,6,9,1,3,2,873,371,115,8733,3716,1154,305201,305211,,"2,310000,4,16000,10,31000",361,3611,63052,,,,
325202,3252,2,45,6,9,1,3,2,1004,427,132,10043,4274,1327,305201,305211,305223,"2,310000,4,16000,10,31000",415,4153,63052,,,,
325203,3252,3,60,6,9,1,3,2,1154,491,152,11549,4915,1527,305201,305211,305223,"2,310000,4,16000,10,31000",477,4776,63052,,,,
325204,3252,4,80,6,9,1,3,2,1328,565,175,13282,5652,1756,305201,305211,"305223,305232","2,310000,4,16000,10,31000",549,5493,63052,,,,
325205,3252,5,100,6,9,1,3,2,1527,650,201,15274,6500,2019,305201,305211,"305223,305232","2,310000,4,16000,10,31000",631,6317,63052,,,,
325206,3252,6,240,6,9,1,3,2,1756,747,232,17565,7475,2322,305201,305211,"305223,305232,305242","2,310000,4,16000,10,31000",726,7264,63052,,,,
330201,3302,1,30,6,10,1,3,2,1047,446,138,10479,4460,1385,305201,305211,,"2,460000,4,30000,10,46000",433,4334,63052,,,,
330202,3302,2,45,6,10,1,3,2,1205,512,159,12051,5129,1593,305201,305211,305223,"2,460000,4,30000,10,46000",498,4984,63052,,,,
330203,3302,3,60,6,10,1,3,2,1385,589,183,13859,5898,1832,305201,305211,305223,"2,460000,4,30000,10,46000",573,5731,63052,,,,
330204,3302,4,80,6,10,1,3,2,1593,678,210,15938,6783,2107,305201,305211,"305223,305233","2,460000,4,30000,10,46000",659,6591,63052,,,,
330205,3302,5,100,6,10,1,3,2,1832,780,242,18329,7800,2423,305201,305211,"305223,305233","2,460000,4,30000,10,46000",758,7580,63052,,,,
