RobotID,RobotLevel,RobotHead,RobotName,RobotCardList,RobotScore,IsExpenditonRobot
1099,69,62032,Glenn,"[{""Wave"":1,""Slot"":1,""MonsterID"":3053,""Rank"":5,""Level"":99,""EquipID"":[]},{""Wave"":1,""Slot"":3,""MonsterID"":3051,""Rank"":5,""Level"":99,""EquipID"":[]},{""Wave"":1,""Slot"":7,""MonsterID"":3055,""Rank"":5,""Level"":99,""EquipID"":[]},{""Wave"":1,""Slot"":9,""MonsterID"":3052,""Rank"":5,""Level"":99,""EquipID"":[]}]",0,1
1100,70,63032,Ziv,"[{""Wave"":1,""Slot"":2,""MonsterID"":4052,""Rank"":6,""Level"":100,""EquipID"":[]},{""Wave"":1,""Slot"":4,""MonsterID"":4053,""Rank"":6,""Level"":100,""EquipID"":[]},{""Wave"":1,""Slot"":6,""MonsterID"":4054,""Rank"":6,""Level"":100,""EquipID"":[]},{""Wave"":1,""Slot"":8,""MonsterID"":4051,""Rank"":6,""Level"":100,""EquipID"":[]}]",0,1
1101,70,64032,Lyle,"[{""Wave"":1,""Slot"":1,""MonsterID"":5051,""Rank"":6,""Level"":101,""EquipID"":[]},{""Wave"":1,""Slot"":3,""MonsterID"":5054,""Rank"":6,""Level"":101,""EquipID"":[]},{""Wave"":1,""Slot"":7,""MonsterID"":5052,""Rank"":6,""Level"":101,""EquipID"":[]},{""Wave"":1,""Slot"":9,""MonsterID"":5053,""Rank"":6,""Level"":101,""EquipID"":[]}]",0,1
1102,71,65032,Verna,"[{""Wave"":1,""Slot"":2,""MonsterID"":6053,""Rank"":6,""Level"":102,""EquipID"":[]},{""Wave"":1,""Slot"":4,""MonsterID"":6054,""Rank"":6,""Level"":102,""EquipID"":[]},{""Wave"":1,""Slot"":6,""MonsterID"":6052,""Rank"":6,""Level"":102,""EquipID"":[]},{""Wave"":1,""Slot"":8,""MonsterID"":6055,""Rank"":6,""Level"":102,""EquipID"":[]}]",0,1
1103,71,66032,Jerome,"[{""Wave"":1,""Slot"":1,""MonsterID"":1055,""Rank"":6,""Level"":103,""EquipID"":[]},{""Wave"":1,""Slot"":3,""MonsterID"":1056,""Rank"":6,""Level"":103,""EquipID"":[]},{""Wave"":1,""Slot"":7,""MonsterID"":1054,""Rank"":6,""Level"":103,""EquipID"":[]},{""Wave"":1,""Slot"":9,""MonsterID"":1051,""Rank"":6,""Level"":103,""EquipID"":[]}]",0,1
1104,72,61033,Michelle,"[{""Wave"":1,""Slot"":2,""MonsterID"":2054,""Rank"":6,""Level"":104,""EquipID"":[]},{""Wave"":1,""Slot"":4,""MonsterID"":2056,""Rank"":6,""Level"":104,""EquipID"":[]},{""Wave"":1,""Slot"":6,""MonsterID"":2055,""Rank"":6,""Level"":104,""EquipID"":[]},{""Wave"":1,""Slot"":8,""MonsterID"":2053,""Rank"":6,""Level"":104,""EquipID"":[]}]",0,1
1105,72,62033,Phoebe,"[{""Wave"":1,""Slot"":2,""MonsterID"":3056,""Rank"":6,""Level"":105,""EquipID"":[]},{""Wave"":1,""Slot"":4,""MonsterID"":3054,""Rank"":6,""Level"":105,""EquipID"":[]},{""Wave"":1,""Slot"":6,""MonsterID"":3055,""Rank"":6,""Level"":105,""EquipID"":[]},{""Wave"":1,""Slot"":8,""MonsterID"":3052,""Rank"":6,""Level"":105,""EquipID"":[]}]",0,1
1106,73,63033,Levi,"[{""Wave"":1,""Slot"":1,""MonsterID"":4055,""Rank"":6,""Level"":106,""EquipID"":[]},{""Wave"":1,""Slot"":3,""MonsterID"":4056,""Rank"":6,""Level"":106,""EquipID"":[]},{""Wave"":1,""Slot"":7,""MonsterID"":4054,""Rank"":6,""Level"":106,""EquipID"":[]},{""Wave"":1,""Slot"":9,""MonsterID"":4051,""Rank"":6,""Level"":106,""EquipID"":[]}]",0,1
1107,73,64033,Selena,"[{""Wave"":1,""Slot"":2,""MonsterID"":5054,""Rank"":6,""Level"":107,""EquipID"":[]},{""Wave"":1,""Slot"":4,""MonsterID"":5055,""Rank"":6,""Level"":107,""EquipID"":[]},{""Wave"":1,""Slot"":6,""MonsterID"":5056,""Rank"":6,""Level"":107,""EquipID"":[]},{""Wave"":1,""Slot"":8,""MonsterID"":5053,""Rank"":6,""Level"":107,""EquipID"":[]}]",0,1
1108,74,65033,Alston,"[{""Wave"":1,""Slot"":1,""MonsterID"":6056,""Rank"":6,""Level"":108,""EquipID"":[]},{""Wave"":1,""Slot"":3,""MonsterID"":6053,""Rank"":6,""Level"":108,""EquipID"":[]},{""Wave"":1,""Slot"":7,""MonsterID"":6051,""Rank"":6,""Level"":108,""EquipID"":[]},{""Wave"":1,""Slot"":9,""MonsterID"":6055,""Rank"":6,""Level"":108,""EquipID"":[]}]",0,1
1109,74,66033,Caroline,"[{""Wave"":1,""Slot"":2,""MonsterID"":1052,""Rank"":6,""Level"":109,""EquipID"":[]},{""Wave"":1,""Slot"":4,""MonsterID"":1053,""Rank"":6,""Level"":109,""EquipID"":[]},{""Wave"":1,""Slot"":6,""MonsterID"":1051,""Rank"":6,""Level"":109,""EquipID"":[]},{""Wave"":1,""Slot"":8,""MonsterID"":1054,""Rank"":6,""Level"":109,""EquipID"":[]}]",0,1
1110,75,61031,Adolph,"[{""Wave"":1,""Slot"":1,""MonsterID"":2054,""Rank"":6,""Level"":110,""EquipID"":[]},{""Wave"":1,""Slot"":3,""MonsterID"":2051,""Rank"":6,""Level"":110,""EquipID"":[]},{""Wave"":1,""Slot"":7,""MonsterID"":2052,""Rank"":6,""Level"":110,""EquipID"":[]},{""Wave"":1,""Slot"":9,""MonsterID"":2053,""Rank"":6,""Level"":110,""EquipID"":[]}]",0,1
1111,75,62031,Hyman,"[{""Wave"":1,""Slot"":1,""MonsterID"":3053,""Rank"":6,""Level"":111,""EquipID"":[]},{""Wave"":1,""Slot"":3,""MonsterID"":3051,""Rank"":6,""Level"":111,""EquipID"":[]},{""Wave"":1,""Slot"":7,""MonsterID"":3055,""Rank"":6,""Level"":111,""EquipID"":[]},{""Wave"":1,""Slot"":9,""MonsterID"":3052,""Rank"":6,""Level"":111,""EquipID"":[]}]",0,1
1112,76,63031,Burke,"[{""Wave"":1,""Slot"":2,""MonsterID"":4052,""Rank"":6,""Level"":112,""EquipID"":[]},{""Wave"":1,""Slot"":4,""MonsterID"":4053,""Rank"":6,""Level"":112,""EquipID"":[]},{""Wave"":1,""Slot"":6,""MonsterID"":4054,""Rank"":6,""Level"":112,""EquipID"":[]},{""Wave"":1,""Slot"":8,""MonsterID"":4051,""Rank"":6,""Level"":112,""EquipID"":[]}]",0,1
1113,76,64031,Norton,"[{""Wave"":1,""Slot"":1,""MonsterID"":5051,""Rank"":6,""Level"":113,""EquipID"":[]},{""Wave"":1,""Slot"":3,""MonsterID"":5054,""Rank"":6,""Level"":113,""EquipID"":[]},{""Wave"":1,""Slot"":7,""MonsterID"":5052,""Rank"":6,""Level"":113,""EquipID"":[]},{""Wave"":1,""Slot"":9,""MonsterID"":5053,""Rank"":6,""Level"":113,""EquipID"":[]}]",0,1
1114,77,65031,Greg,"[{""Wave"":1,""Slot"":2,""MonsterID"":6053,""Rank"":6,""Level"":114,""EquipID"":[]},{""Wave"":1,""Slot"":4,""MonsterID"":6054,""Rank"":6,""Level"":114,""EquipID"":[]},{""Wave"":1,""Slot"":6,""MonsterID"":6052,""Rank"":6,""Level"":114,""EquipID"":[]},{""Wave"":1,""Slot"":8,""MonsterID"":6055,""Rank"":6,""Level"":114,""EquipID"":[]}]",0,1
1115,77,66031,Beryl,"[{""Wave"":1,""Slot"":1,""MonsterID"":1055,""Rank"":6,""Level"":115,""EquipID"":[]},{""Wave"":1,""Slot"":3,""MonsterID"":1056,""Rank"":6,""Level"":115,""EquipID"":[]},{""Wave"":1,""Slot"":7,""MonsterID"":1054,""Rank"":6,""Level"":115,""EquipID"":[]},{""Wave"":1,""Slot"":9,""MonsterID"":1051,""Rank"":6,""Level"":115,""EquipID"":[]}]",0,1
1116,78,61032,Arvin,"[{""Wave"":1,""Slot"":2,""MonsterID"":2054,""Rank"":6,""Level"":116,""EquipID"":[]},{""Wave"":1,""Slot"":4,""MonsterID"":2056,""Rank"":6,""Level"":116,""EquipID"":[]},{""Wave"":1,""Slot"":6,""MonsterID"":2055,""Rank"":6,""Level"":116,""EquipID"":[]},{""Wave"":1,""Slot"":8,""MonsterID"":2053,""Rank"":6,""Level"":116,""EquipID"":[]}]",0,1
1117,78,62032,Sherry,"[{""Wave"":1,""Slot"":2,""MonsterID"":3056,""Rank"":6,""Level"":117,""EquipID"":[]},{""Wave"":1,""Slot"":4,""MonsterID"":3054,""Rank"":6,""Level"":117,""EquipID"":[]},{""Wave"":1,""Slot"":6,""MonsterID"":3055,""Rank"":6,""Level"":117,""EquipID"":[]},{""Wave"":1,""Slot"":8,""MonsterID"":3052,""Rank"":6,""Level"":117,""EquipID"":[]}]",0,1
1118,79,63032,Sampson,"[{""Wave"":1,""Slot"":1,""MonsterID"":4055,""Rank"":6,""Level"":118,""EquipID"":[]},{""Wave"":1,""Slot"":3,""MonsterID"":4056,""Rank"":6,""Level"":118,""EquipID"":[]},{""Wave"":1,""Slot"":7,""MonsterID"":4054,""Rank"":6,""Level"":118,""EquipID"":[]},{""Wave"":1,""Slot"":9,""MonsterID"":4051,""Rank"":6,""Level"":118,""EquipID"":[]}]",0,1
1119,79,64032,Lena,"[{""Wave"":1,""Slot"":2,""MonsterID"":5054,""Rank"":6,""Level"":119,""EquipID"":[]},{""Wave"":1,""Slot"":4,""MonsterID"":5055,""Rank"":6,""Level"":119,""EquipID"":[]},{""Wave"":1,""Slot"":6,""MonsterID"":5056,""Rank"":6,""Level"":119,""EquipID"":[]},{""Wave"":1,""Slot"":8,""MonsterID"":5053,""Rank"":6,""Level"":119,""EquipID"":[]}]",0,1
1120,80,65032,Betty,"[{""Wave"":1,""Slot"":1,""MonsterID"":6106,""Rank"":6,""Level"":120,""EquipID"":[]},{""Wave"":1,""Slot"":3,""MonsterID"":6103,""Rank"":6,""Level"":120,""EquipID"":[]},{""Wave"":1,""Slot"":7,""MonsterID"":6101,""Rank"":6,""Level"":120,""EquipID"":[]},{""Wave"":1,""Slot"":9,""MonsterID"":6105,""Rank"":6,""Level"":120,""EquipID"":[]}]",0,1
1121,80,66032,Tammy,"[{""Wave"":1,""Slot"":2,""MonsterID"":1102,""Rank"":6,""Level"":121,""EquipID"":[]},{""Wave"":1,""Slot"":4,""MonsterID"":1103,""Rank"":6,""Level"":121,""EquipID"":[]},{""Wave"":1,""Slot"":6,""MonsterID"":1101,""Rank"":6,""Level"":121,""EquipID"":[]},{""Wave"":1,""Slot"":8,""MonsterID"":1104,""Rank"":6,""Level"":121,""EquipID"":[]}]",0,1
1122,81,61033,Jeremy,"[{""Wave"":1,""Slot"":1,""MonsterID"":2104,""Rank"":6,""Level"":122,""EquipID"":[]},{""Wave"":1,""Slot"":3,""MonsterID"":2101,""Rank"":6,""Level"":122,""EquipID"":[]},{""Wave"":1,""Slot"":7,""MonsterID"":2102,""Rank"":6,""Level"":122,""EquipID"":[]},{""Wave"":1,""Slot"":9,""MonsterID"":2103,""Rank"":6,""Level"":122,""EquipID"":[]}]",0,1
1123,81,62033,Cathy,"[{""Wave"":1,""Slot"":1,""MonsterID"":3103,""Rank"":6,""Level"":123,""EquipID"":[]},{""Wave"":1,""Slot"":3,""MonsterID"":3101,""Rank"":6,""Level"":123,""EquipID"":[]},{""Wave"":1,""Slot"":7,""MonsterID"":3105,""Rank"":6,""Level"":123,""EquipID"":[]},{""Wave"":1,""Slot"":9,""MonsterID"":3102,""Rank"":6,""Level"":123,""EquipID"":[]}]",0,1
1124,82,63033,Cherry,"[{""Wave"":1,""Slot"":2,""MonsterID"":4102,""Rank"":6,""Level"":124,""EquipID"":[]},{""Wave"":1,""Slot"":4,""MonsterID"":4103,""Rank"":6,""Level"":124,""EquipID"":[]},{""Wave"":1,""Slot"":6,""MonsterID"":4104,""Rank"":6,""Level"":124,""EquipID"":[]},{""Wave"":1,""Slot"":8,""MonsterID"":4101,""Rank"":6,""Level"":124,""EquipID"":[]}]",0,1
1125,82,64033,Amy,"[{""Wave"":1,""Slot"":1,""MonsterID"":5101,""Rank"":6,""Level"":125,""EquipID"":[]},{""Wave"":1,""Slot"":3,""MonsterID"":5104,""Rank"":6,""Level"":125,""EquipID"":[]},{""Wave"":1,""Slot"":7,""MonsterID"":5102,""Rank"":6,""Level"":125,""EquipID"":[]},{""Wave"":1,""Slot"":9,""MonsterID"":5103,""Rank"":6,""Level"":125,""EquipID"":[]}]",0,1
1126,83,65033,Gemma,"[{""Wave"":1,""Slot"":2,""MonsterID"":6103,""Rank"":6,""Level"":126,""EquipID"":[]},{""Wave"":1,""Slot"":4,""MonsterID"":6104,""Rank"":6,""Level"":126,""EquipID"":[]},{""Wave"":1,""Slot"":6,""MonsterID"":6102,""Rank"":6,""Level"":126,""EquipID"":[]},{""Wave"":1,""Slot"":8,""MonsterID"":6105,""Rank"":6,""Level"":126,""EquipID"":[]}]",0,1
1127,83,66033,Bill,"[{""Wave"":1,""Slot"":1,""MonsterID"":1105,""Rank"":6,""Level"":127,""EquipID"":[]},{""Wave"":1,""Slot"":3,""MonsterID"":1106,""Rank"":6,""Level"":127,""EquipID"":[]},{""Wave"":1,""Slot"":7,""MonsterID"":1104,""Rank"":6,""Level"":127,""EquipID"":[]},{""Wave"":1,""Slot"":9,""MonsterID"":1101,""Rank"":6,""Level"":127,""EquipID"":[]}]",0,1
1128,84,61031,Kerwin,"[{""Wave"":1,""Slot"":2,""MonsterID"":2104,""Rank"":6,""Level"":128,""EquipID"":[]},{""Wave"":1,""Slot"":4,""MonsterID"":2106,""Rank"":6,""Level"":128,""EquipID"":[]},{""Wave"":1,""Slot"":6,""MonsterID"":2105,""Rank"":6,""Level"":128,""EquipID"":[]},{""Wave"":1,""Slot"":8,""MonsterID"":2103,""Rank"":6,""Level"":128,""EquipID"":[]}]",0,1
1129,84,62031,Merry,"[{""Wave"":1,""Slot"":2,""MonsterID"":3106,""Rank"":6,""Level"":129,""EquipID"":[]},{""Wave"":1,""Slot"":4,""MonsterID"":3104,""Rank"":6,""Level"":129,""EquipID"":[]},{""Wave"":1,""Slot"":6,""MonsterID"":3105,""Rank"":6,""Level"":129,""EquipID"":[]},{""Wave"":1,""Slot"":8,""MonsterID"":3102,""Rank"":6,""Level"":129,""EquipID"":[]}]",0,1
1130,85,63031,Gill,"[{""Wave"":1,""Slot"":1,""MonsterID"":4105,""Rank"":6,""Level"":130,""EquipID"":[]},{""Wave"":1,""Slot"":3,""MonsterID"":4106,""Rank"":6,""Level"":130,""EquipID"":[]},{""Wave"":1,""Slot"":7,""MonsterID"":4104,""Rank"":6,""Level"":130,""EquipID"":[]},{""Wave"":1,""Slot"":9,""MonsterID"":4101,""Rank"":6,""Level"":130,""EquipID"":[]}]",0,1
1131,85,64031,Brady,"[{""Wave"":1,""Slot"":2,""MonsterID"":5104,""Rank"":6,""Level"":131,""EquipID"":[]},{""Wave"":1,""Slot"":4,""MonsterID"":5105,""Rank"":6,""Level"":131,""EquipID"":[]},{""Wave"":1,""Slot"":6,""MonsterID"":5106,""Rank"":6,""Level"":131,""EquipID"":[]},{""Wave"":1,""Slot"":8,""MonsterID"":5103,""Rank"":6,""Level"":131,""EquipID"":[]}]",0,1
1132,86,65031,Murray,"[{""Wave"":1,""Slot"":1,""MonsterID"":6106,""Rank"":6,""Level"":132,""EquipID"":[]},{""Wave"":1,""Slot"":3,""MonsterID"":6103,""Rank"":6,""Level"":132,""EquipID"":[]},{""Wave"":1,""Slot"":7,""MonsterID"":6101,""Rank"":6,""Level"":132,""EquipID"":[]},{""Wave"":1,""Slot"":9,""MonsterID"":6105,""Rank"":6,""Level"":132,""EquipID"":[]}]",0,1
1133,86,66031,Mignon,"[{""Wave"":1,""Slot"":2,""MonsterID"":1102,""Rank"":6,""Level"":133,""EquipID"":[]},{""Wave"":1,""Slot"":4,""MonsterID"":1103,""Rank"":6,""Level"":133,""EquipID"":[]},{""Wave"":1,""Slot"":6,""MonsterID"":1101,""Rank"":6,""Level"":133,""EquipID"":[]},{""Wave"":1,""Slot"":8,""MonsterID"":1104,""Rank"":6,""Level"":133,""EquipID"":[]}]",0,1
1134,87,61032,Mavis,"[{""Wave"":1,""Slot"":1,""MonsterID"":2104,""Rank"":6,""Level"":134,""EquipID"":[]},{""Wave"":1,""Slot"":3,""MonsterID"":2101,""Rank"":6,""Level"":134,""EquipID"":[]},{""Wave"":1,""Slot"":7,""MonsterID"":2102,""Rank"":6,""Level"":134,""EquipID"":[]},{""Wave"":1,""Slot"":9,""MonsterID"":2103,""Rank"":6,""Level"":134,""EquipID"":[]}]",0,1
1135,87,62032,Steven,"[{""Wave"":1,""Slot"":1,""MonsterID"":3103,""Rank"":6,""Level"":135,""EquipID"":[]},{""Wave"":1,""Slot"":3,""MonsterID"":3101,""Rank"":6,""Level"":135,""EquipID"":[]},{""Wave"":1,""Slot"":7,""MonsterID"":3105,""Rank"":6,""Level"":135,""EquipID"":[]},{""Wave"":1,""Slot"":9,""MonsterID"":3102,""Rank"":6,""Level"":135,""EquipID"":[]}]",0,1
1136,88,63032,Miranda,"[{""Wave"":1,""Slot"":2,""MonsterID"":4102,""Rank"":6,""Level"":136,""EquipID"":[]},{""Wave"":1,""Slot"":4,""MonsterID"":4103,""Rank"":6,""Level"":136,""EquipID"":[]},{""Wave"":1,""Slot"":6,""MonsterID"":4104,""Rank"":6,""Level"":136,""EquipID"":[]},{""Wave"":1,""Slot"":8,""MonsterID"":4101,""Rank"":6,""Level"":136,""EquipID"":[]}]",0,1
1137,88,64032,Isaac,"[{""Wave"":1,""Slot"":1,""MonsterID"":5101,""Rank"":6,""Level"":137,""EquipID"":[]},{""Wave"":1,""Slot"":3,""MonsterID"":5104,""Rank"":6,""Level"":137,""EquipID"":[]},{""Wave"":1,""Slot"":7,""MonsterID"":5102,""Rank"":6,""Level"":137,""EquipID"":[]},{""Wave"":1,""Slot"":9,""MonsterID"":5103,""Rank"":6,""Level"":137,""EquipID"":[]}]",0,1
1138,89,65032,Daisy,"[{""Wave"":1,""Slot"":2,""MonsterID"":6103,""Rank"":6,""Level"":138,""EquipID"":[]},{""Wave"":1,""Slot"":4,""MonsterID"":6104,""Rank"":6,""Level"":138,""EquipID"":[]},{""Wave"":1,""Slot"":6,""MonsterID"":6102,""Rank"":6,""Level"":138,""EquipID"":[]},{""Wave"":1,""Slot"":8,""MonsterID"":6105,""Rank"":6,""Level"":138,""EquipID"":[]}]",0,1
1139,89,66032,Bella,"[{""Wave"":1,""Slot"":1,""MonsterID"":1105,""Rank"":6,""Level"":139,""EquipID"":[]},{""Wave"":1,""Slot"":3,""MonsterID"":1106,""Rank"":6,""Level"":139,""EquipID"":[]},{""Wave"":1,""Slot"":7,""MonsterID"":1104,""Rank"":6,""Level"":139,""EquipID"":[]},{""Wave"":1,""Slot"":9,""MonsterID"":1101,""Rank"":6,""Level"":139,""EquipID"":[]}]",0,1
1140,90,61033,Michell,"[{""Wave"":1,""Slot"":2,""MonsterID"":2104,""Rank"":6,""Level"":140,""EquipID"":[]},{""Wave"":1,""Slot"":4,""MonsterID"":2106,""Rank"":6,""Level"":140,""EquipID"":[]},{""Wave"":1,""Slot"":6,""MonsterID"":2105,""Rank"":6,""Level"":140,""EquipID"":[]},{""Wave"":1,""Slot"":8,""MonsterID"":2103,""Rank"":6,""Level"":140,""EquipID"":[]}]",0,1
1141,90,62033,Julie,"[{""Wave"":1,""Slot"":2,""MonsterID"":3106,""Rank"":6,""Level"":141,""EquipID"":[]},{""Wave"":1,""Slot"":4,""MonsterID"":3104,""Rank"":6,""Level"":141,""EquipID"":[]},{""Wave"":1,""Slot"":6,""MonsterID"":3105,""Rank"":6,""Level"":141,""EquipID"":[]},{""Wave"":1,""Slot"":8,""MonsterID"":3102,""Rank"":6,""Level"":141,""EquipID"":[]}]",0,1
1142,91,63033,Blake,"[{""Wave"":1,""Slot"":1,""MonsterID"":4105,""Rank"":6,""Level"":142,""EquipID"":[]},{""Wave"":1,""Slot"":3,""MonsterID"":4106,""Rank"":6,""Level"":142,""EquipID"":[]},{""Wave"":1,""Slot"":7,""MonsterID"":4104,""Rank"":6,""Level"":142,""EquipID"":[]},{""Wave"":1,""Slot"":9,""MonsterID"":4101,""Rank"":6,""Level"":142,""EquipID"":[]}]",0,1
1143,91,64033,Roy,"[{""Wave"":1,""Slot"":2,""MonsterID"":5104,""Rank"":6,""Level"":143,""EquipID"":[]},{""Wave"":1,""Slot"":4,""MonsterID"":5105,""Rank"":6,""Level"":143,""EquipID"":[]},{""Wave"":1,""Slot"":6,""MonsterID"":5106,""Rank"":6,""Level"":143,""EquipID"":[]},{""Wave"":1,""Slot"":8,""MonsterID"":5103,""Rank"":6,""Level"":143,""EquipID"":[]}]",0,1
1144,92,65033,Breenda,"[{""Wave"":1,""Slot"":1,""MonsterID"":6106,""Rank"":6,""Level"":144,""EquipID"":[]},{""Wave"":1,""Slot"":3,""MonsterID"":6103,""Rank"":6,""Level"":144,""EquipID"":[]},{""Wave"":1,""Slot"":7,""MonsterID"":6101,""Rank"":6,""Level"":144,""EquipID"":[]},{""Wave"":1,""Slot"":9,""MonsterID"":6105,""Rank"":6,""Level"":144,""EquipID"":[]}]",0,1
1145,92,66033,Eden,"[{""Wave"":1,""Slot"":2,""MonsterID"":1102,""Rank"":6,""Level"":145,""EquipID"":[]},{""Wave"":1,""Slot"":4,""MonsterID"":1103,""Rank"":6,""Level"":145,""EquipID"":[]},{""Wave"":1,""Slot"":6,""MonsterID"":1101,""Rank"":6,""Level"":145,""EquipID"":[]},{""Wave"":1,""Slot"":8,""MonsterID"":1104,""Rank"":6,""Level"":145,""EquipID"":[]}]",0,1
1146,93,61031,Adela,"[{""Wave"":1,""Slot"":1,""MonsterID"":2104,""Rank"":6,""Level"":146,""EquipID"":[]},{""Wave"":1,""Slot"":3,""MonsterID"":2101,""Rank"":6,""Level"":146,""EquipID"":[]},{""Wave"":1,""Slot"":7,""MonsterID"":2102,""Rank"":6,""Level"":146,""EquipID"":[]},{""Wave"":1,""Slot"":9,""MonsterID"":2103,""Rank"":6,""Level"":146,""EquipID"":[]}]",0,1
1147,93,62031,Ann,"[{""Wave"":1,""Slot"":1,""MonsterID"":3103,""Rank"":6,""Level"":147,""EquipID"":[]},{""Wave"":1,""Slot"":3,""MonsterID"":3101,""Rank"":6,""Level"":147,""EquipID"":[]},{""Wave"":1,""Slot"":7,""MonsterID"":3105,""Rank"":6,""Level"":147,""EquipID"":[]},{""Wave"":1,""Slot"":9,""MonsterID"":3102,""Rank"":6,""Level"":147,""EquipID"":[]}]",0,1
1148,94,63031,Phil,"[{""Wave"":1,""Slot"":2,""MonsterID"":4102,""Rank"":6,""Level"":148,""EquipID"":[]},{""Wave"":1,""Slot"":4,""MonsterID"":4103,""Rank"":6,""Level"":148,""EquipID"":[]},{""Wave"":1,""Slot"":6,""MonsterID"":4104,""Rank"":6,""Level"":148,""EquipID"":[]},{""Wave"":1,""Slot"":8,""MonsterID"":4101,""Rank"":6,""Level"":148,""EquipID"":[]}]",0,1
1149,94,64031,Ford,"[{""Wave"":1,""Slot"":1,""MonsterID"":5101,""Rank"":6,""Level"":149,""EquipID"":[]},{""Wave"":1,""Slot"":3,""MonsterID"":5104,""Rank"":6,""Level"":149,""EquipID"":[]},{""Wave"":1,""Slot"":7,""MonsterID"":5102,""Rank"":6,""Level"":149,""EquipID"":[]},{""Wave"":1,""Slot"":9,""MonsterID"":5103,""Rank"":6,""Level"":149,""EquipID"":[]}]",0,1
1150,95,65031,Myron,"[{""Wave"":1,""Slot"":2,""MonsterID"":6153,""Rank"":6,""Level"":150,""EquipID"":[]},{""Wave"":1,""Slot"":4,""MonsterID"":6154,""Rank"":6,""Level"":150,""EquipID"":[]},{""Wave"":1,""Slot"":6,""MonsterID"":6152,""Rank"":6,""Level"":150,""EquipID"":[]},{""Wave"":1,""Slot"":8,""MonsterID"":6155,""Rank"":6,""Level"":150,""EquipID"":[]}]",0,1
1151,95,66031,Eugene,"[{""Wave"":1,""Slot"":1,""MonsterID"":1155,""Rank"":6,""Level"":151,""EquipID"":[]},{""Wave"":1,""Slot"":3,""MonsterID"":1156,""Rank"":6,""Level"":151,""EquipID"":[]},{""Wave"":1,""Slot"":7,""MonsterID"":1154,""Rank"":6,""Level"":151,""EquipID"":[]},{""Wave"":1,""Slot"":9,""MonsterID"":1151,""Rank"":6,""Level"":151,""EquipID"":[]}]",0,1
1152,96,61032,Fitch,"[{""Wave"":1,""Slot"":2,""MonsterID"":2154,""Rank"":6,""Level"":152,""EquipID"":[]},{""Wave"":1,""Slot"":4,""MonsterID"":2156,""Rank"":6,""Level"":152,""EquipID"":[]},{""Wave"":1,""Slot"":6,""MonsterID"":2155,""Rank"":6,""Level"":152,""EquipID"":[]},{""Wave"":1,""Slot"":8,""MonsterID"":2153,""Rank"":6,""Level"":152,""EquipID"":[]}]",0,1
1153,96,62032,Brad,"[{""Wave"":1,""Slot"":2,""MonsterID"":3156,""Rank"":6,""Level"":153,""EquipID"":[]},{""Wave"":1,""Slot"":4,""MonsterID"":3154,""Rank"":6,""Level"":153,""EquipID"":[]},{""Wave"":1,""Slot"":6,""MonsterID"":3155,""Rank"":6,""Level"":153,""EquipID"":[]},{""Wave"":1,""Slot"":8,""MonsterID"":3152,""Rank"":6,""Level"":153,""EquipID"":[]}]",0,1
1154,97,63032,Edward,"[{""Wave"":1,""Slot"":1,""MonsterID"":4155,""Rank"":6,""Level"":154,""EquipID"":[]},{""Wave"":1,""Slot"":3,""MonsterID"":4156,""Rank"":6,""Level"":154,""EquipID"":[]},{""Wave"":1,""Slot"":7,""MonsterID"":4154,""Rank"":6,""Level"":154,""EquipID"":[]},{""Wave"":1,""Slot"":9,""MonsterID"":4151,""Rank"":6,""Level"":154,""EquipID"":[]}]",0,1
1155,97,64032,Fay,"[{""Wave"":1,""Slot"":2,""MonsterID"":5154,""Rank"":6,""Level"":155,""EquipID"":[]},{""Wave"":1,""Slot"":4,""MonsterID"":5155,""Rank"":6,""Level"":155,""EquipID"":[]},{""Wave"":1,""Slot"":6,""MonsterID"":5156,""Rank"":6,""Level"":155,""EquipID"":[]},{""Wave"":1,""Slot"":8,""MonsterID"":5153,""Rank"":6,""Level"":155,""EquipID"":[]}]",0,1
1156,98,65032,Everley,"[{""Wave"":1,""Slot"":1,""MonsterID"":6156,""Rank"":6,""Level"":156,""EquipID"":[]},{""Wave"":1,""Slot"":3,""MonsterID"":6153,""Rank"":6,""Level"":156,""EquipID"":[]},{""Wave"":1,""Slot"":7,""MonsterID"":6151,""Rank"":6,""Level"":156,""EquipID"":[]},{""Wave"":1,""Slot"":9,""MonsterID"":6155,""Rank"":6,""Level"":156,""EquipID"":[]}]",0,1
1157,98,66032,Miriam,"[{""Wave"":1,""Slot"":2,""MonsterID"":1152,""Rank"":6,""Level"":157,""EquipID"":[]},{""Wave"":1,""Slot"":4,""MonsterID"":1153,""Rank"":6,""Level"":157,""EquipID"":[]},{""Wave"":1,""Slot"":6,""MonsterID"":1151,""Rank"":6,""Level"":157,""EquipID"":[]},{""Wave"":1,""Slot"":8,""MonsterID"":1154,""Rank"":6,""Level"":157,""EquipID"":[]}]",0,1
1158,99,61033,Pandora,"[{""Wave"":1,""Slot"":1,""MonsterID"":2154,""Rank"":6,""Level"":158,""EquipID"":[]},{""Wave"":1,""Slot"":3,""MonsterID"":2151,""Rank"":6,""Level"":158,""EquipID"":[]},{""Wave"":1,""Slot"":7,""MonsterID"":2152,""Rank"":6,""Level"":158,""EquipID"":[]},{""Wave"":1,""Slot"":9,""MonsterID"":2153,""Rank"":6,""Level"":158,""EquipID"":[]}]",0,1
