StageID,MaxWaves,MonsterList,MaxRound,TimeUpWin,PlayerCardMax,FriendSupportMax,NpcSupportList,StageTeamSkillList,RewardList
237,1,"[{""Wave"":1,""Slot"":2,""MonsterID"":1032,""Rank"":5,""Level"":240,""EquipID"":[23053,21024]},{""Wave"":1,""Slot"":4,""MonsterID"":1011,""Rank"":3,""Level"":240,""EquipID"":[22059,21024]},{""Wave"":1,""Slot"":6,""MonsterID"":1011,""Rank"":3,""Level"":240,""EquipID"":[22059,21024]},{""Wave"":1,""Slot"":7,""MonsterID"":1001,""Rank"":2,""Level"":240,""EquipID"":[22066,21024]},{""Wave"":1,""Slot"":9,""MonsterID"":1001,""Rank"":2,""Level"":240,""EquipID"":[22066,21024]}]",15,,4,0,,,"1,68600,2,34300,7,1040,11011,1"
238,1,"[{""Wave"":1,""Slot"":1,""MonsterID"":3021,""Rank"":4,""Level"":240,""EquipID"":[22052,21024]},{""Wave"":1,""Slot"":3,""MonsterID"":3021,""Rank"":4,""Level"":240,""EquipID"":[22052,21024]},{""Wave"":1,""Slot"":5,""MonsterID"":3304,""Rank"":6,""Level"":240,""EquipID"":[23026,21024]},{""Wave"":1,""Slot"":7,""MonsterID"":3001,""Rank"":2,""Level"":240,""EquipID"":[22066,21024]}]",15,,4,0,,,"1,68600,2,34300,7,1040,12011,1"
239,1,"[{""Wave"":1,""Slot"":2,""MonsterID"":3033,""Rank"":5,""Level"":240,""EquipID"":[23053,21024]},{""Wave"":1,""Slot"":4,""MonsterID"":3021,""Rank"":4,""Level"":240,""EquipID"":[22052,21024]},{""Wave"":1,""Slot"":7,""MonsterID"":3011,""Rank"":3,""Level"":240,""EquipID"":[22059,21024]},{""Wave"":1,""Slot"":8,""MonsterID"":3032,""Rank"":5,""Level"":240,""EquipID"":[23053,21024]},{""Wave"":1,""Slot"":9,""MonsterID"":3011,""Rank"":3,""Level"":240,""EquipID"":[22059,21024]}]",15,,4,0,,,"1,68600,2,34300,7,1040,13011,1"
240,1,"[{""Wave"":1,""Slot"":2,""MonsterID"":3306,""Rank"":6,""Level"":240,""EquipID"":[23026,21024]},{""Wave"":1,""Slot"":4,""MonsterID"":3021,""Rank"":4,""Level"":240,""EquipID"":[22052,21024]},{""Wave"":1,""Slot"":7,""MonsterID"":3001,""Rank"":2,""Level"":240,""EquipID"":[22066,21024]},{""Wave"":1,""Slot"":8,""MonsterID"":3304,""Rank"":6,""Level"":240,""EquipID"":[23026,21024]},{""Wave"":1,""Slot"":9,""MonsterID"":3001,""Rank"":2,""Level"":240,""EquipID"":[22066,21024]}]",15,,4,0,,,"1,68600,2,34300,7,1040,16,2"
241,1,"[{""Wave"":1,""Slot"":2,""MonsterID"":5031,""Rank"":5,""Level"":245,""EquipID"":[23054,21024]},{""Wave"":1,""Slot"":4,""MonsterID"":5001,""Rank"":2,""Level"":245,""EquipID"":[22067,21024]},{""Wave"":1,""Slot"":6,""MonsterID"":5001,""Rank"":2,""Level"":245,""EquipID"":[22067,21024]},{""Wave"":1,""Slot"":8,""MonsterID"":5001,""Rank"":2,""Level"":245,""EquipID"":[22067,21024]}]",15,,4,0,,,"1,72600,2,36300,7,1060,10011,1"
242,1,"[{""Wave"":1,""Slot"":1,""MonsterID"":5001,""Rank"":2,""Level"":245,""EquipID"":[22067,21024]},{""Wave"":1,""Slot"":3,""MonsterID"":5001,""Rank"":2,""Level"":245,""EquipID"":[22067,21024]},{""Wave"":1,""Slot"":5,""MonsterID"":5032,""Rank"":5,""Level"":245,""EquipID"":[23054,21024]},{""Wave"":1,""Slot"":7,""MonsterID"":5011,""Rank"":3,""Level"":245,""EquipID"":[22060,21024]},{""Wave"":1,""Slot"":9,""MonsterID"":5011,""Rank"":3,""Level"":245,""EquipID"":[22060,21024]}]",15,,4,0,,,"1,72600,2,36300,7,1060,11011,1"
243,1,"[{""Wave"":1,""Slot"":3,""MonsterID"":1011,""Rank"":3,""Level"":245,""EquipID"":[22060,21024]},{""Wave"":1,""Slot"":5,""MonsterID"":1305,""Rank"":6,""Level"":245,""EquipID"":[23027,21024]},{""Wave"":1,""Slot"":7,""MonsterID"":1021,""Rank"":4,""Level"":245,""EquipID"":[22053,21024]},{""Wave"":1,""Slot"":9,""MonsterID"":1021,""Rank"":4,""Level"":245,""EquipID"":[22053,21024]}]",15,,4,0,,,"1,72600,2,36300,7,1060,12011,1"
244,1,"[{""Wave"":1,""Slot"":2,""MonsterID"":1033,""Rank"":5,""Level"":245,""EquipID"":[23054,21024]},{""Wave"":1,""Slot"":6,""MonsterID"":1021,""Rank"":4,""Level"":245,""EquipID"":[22053,21024]},{""Wave"":1,""Slot"":7,""MonsterID"":1001,""Rank"":2,""Level"":245,""EquipID"":[22067,21024]},{""Wave"":1,""Slot"":8,""MonsterID"":1031,""Rank"":5,""Level"":245,""EquipID"":[23054,21024]},{""Wave"":1,""Slot"":9,""MonsterID"":1001,""Rank"":2,""Level"":245,""EquipID"":[22067,21024]}]",15,,4,0,,,"1,72600,2,36300,7,1060,13011,1"
245,1,"[{""Wave"":1,""Slot"":2,""MonsterID"":1305,""Rank"":6,""Level"":245,""EquipID"":[23027,21024]},{""Wave"":1,""Slot"":6,""MonsterID"":1011,""Rank"":3,""Level"":245,""EquipID"":[22060,21024]},{""Wave"":1,""Slot"":7,""MonsterID"":1021,""Rank"":4,""Level"":245,""EquipID"":[22053,21024]},{""Wave"":1,""Slot"":8,""MonsterID"":1306,""Rank"":6,""Level"":245,""EquipID"":[23027,21024]},{""Wave"":1,""Slot"":9,""MonsterID"":1021,""Rank"":4,""Level"":245,""EquipID"":[22053,21024]}]",15,,4,0,,,"1,72600,2,36300,7,1060,15,5"
246,1,"[{""Wave"":1,""Slot"":2,""MonsterID"":4001,""Rank"":2,""Level"":250,""EquipID"":[22067,21025]},{""Wave"":1,""Slot"":4,""MonsterID"":4001,""Rank"":2,""Level"":250,""EquipID"":[22067,21025]},{""Wave"":1,""Slot"":6,""MonsterID"":4001,""Rank"":2,""Level"":250,""EquipID"":[22067,21025]},{""Wave"":1,""Slot"":8,""MonsterID"":4031,""Rank"":5,""Level"":250,""EquipID"":[23054,21025]}]",15,,4,0,,,"1,76600,2,38300,7,1080,10011,1"
247,1,"[{""Wave"":1,""Slot"":2,""MonsterID"":4011,""Rank"":3,""Level"":250,""EquipID"":[22060,21025]},{""Wave"":1,""Slot"":5,""MonsterID"":4011,""Rank"":3,""Level"":250,""EquipID"":[22060,21025]},{""Wave"":1,""Slot"":7,""MonsterID"":4001,""Rank"":2,""Level"":250,""EquipID"":[22067,21025]},{""Wave"":1,""Slot"":8,""MonsterID"":4031,""Rank"":5,""Level"":250,""EquipID"":[23054,21025]},{""Wave"":1,""Slot"":9,""MonsterID"":4001,""Rank"":2,""Level"":250,""EquipID"":[22067,21025]}]",15,,4,0,,,"1,76600,2,38300,7,1080,11011,1"
248,1,"[{""Wave"":1,""Slot"":1,""MonsterID"":5011,""Rank"":3,""Level"":250,""EquipID"":[22060,21025]},{""Wave"":1,""Slot"":5,""MonsterID"":5305,""Rank"":6,""Level"":250,""EquipID"":[23027,21025]},{""Wave"":1,""Slot"":7,""MonsterID"":5021,""Rank"":4,""Level"":250,""EquipID"":[22053,21025]},{""Wave"":1,""Slot"":9,""MonsterID"":5021,""Rank"":4,""Level"":250,""EquipID"":[22053,21025]}]",15,,4,0,,,"1,76600,2,38300,7,1080,12011,1"
249,1,"[{""Wave"":1,""Slot"":2,""MonsterID"":5032,""Rank"":5,""Level"":250,""EquipID"":[23054,21025]},{""Wave"":1,""Slot"":4,""MonsterID"":5011,""Rank"":3,""Level"":250,""EquipID"":[22060,21025]},{""Wave"":1,""Slot"":6,""MonsterID"":5011,""Rank"":3,""Level"":250,""EquipID"":[22060,21025]},{""Wave"":1,""Slot"":7,""MonsterID"":5021,""Rank"":4,""Level"":250,""EquipID"":[22053,21025]},{""Wave"":1,""Slot"":8,""MonsterID"":5033,""Rank"":5,""Level"":250,""EquipID"":[23054,21025]}]",15,,4,0,,,"1,76600,2,38300,7,1080,13011,1"
250,1,"[{""Wave"":1,""Slot"":1,""MonsterID"":5011,""Rank"":3,""Level"":250,""EquipID"":[22060,21025]},{""Wave"":1,""Slot"":3,""MonsterID"":5011,""Rank"":3,""Level"":250,""EquipID"":[22060,21025]},{""Wave"":1,""Slot"":7,""MonsterID"":5305,""Rank"":6,""Level"":250,""EquipID"":[23027,21025]},{""Wave"":1,""Slot"":8,""MonsterID"":5021,""Rank"":4,""Level"":250,""EquipID"":[22053,21025]},{""Wave"":1,""Slot"":9,""MonsterID"":5306,""Rank"":6,""Level"":250,""EquipID"":[23027,21025]}]",15,,4,0,,,"1,76600,2,38300,7,1080,15,5"
251,1,"[{""Wave"":1,""Slot"":2,""MonsterID"":2031,""Rank"":5,""Level"":255,""EquipID"":[23055,21025]},{""Wave"":1,""Slot"":4,""MonsterID"":2001,""Rank"":2,""Level"":255,""EquipID"":[22068,21025]},{""Wave"":1,""Slot"":6,""MonsterID"":2001,""Rank"":2,""Level"":255,""EquipID"":[22068,21025]},{""Wave"":1,""Slot"":8,""MonsterID"":2001,""Rank"":2,""Level"":255,""EquipID"":[22068,21025]}]",15,,4,0,,,"1,80800,2,40400,7,1100,10011,1"
252,1,"[{""Wave"":1,""Slot"":1,""MonsterID"":2001,""Rank"":2,""Level"":255,""EquipID"":[22068,21025]},{""Wave"":1,""Slot"":3,""MonsterID"":2001,""Rank"":2,""Level"":255,""EquipID"":[22068,21025]},{""Wave"":1,""Slot"":5,""MonsterID"":2032,""Rank"":5,""Level"":255,""EquipID"":[23055,21025]},{""Wave"":1,""Slot"":7,""MonsterID"":2011,""Rank"":3,""Level"":255,""EquipID"":[22061,21025]},{""Wave"":1,""Slot"":9,""MonsterID"":2011,""Rank"":3,""Level"":255,""EquipID"":[22061,21025]}]",15,,4,0,,,"1,80800,2,40400,7,1100,11011,1"
253,1,"[{""Wave"":1,""Slot"":2,""MonsterID"":4305,""Rank"":6,""Level"":255,""EquipID"":[23028,21025]},{""Wave"":1,""Slot"":6,""MonsterID"":4011,""Rank"":3,""Level"":255,""EquipID"":[22061,21025]},{""Wave"":1,""Slot"":7,""MonsterID"":4021,""Rank"":4,""Level"":255,""EquipID"":[22054,21025]},{""Wave"":1,""Slot"":9,""MonsterID"":4021,""Rank"":4,""Level"":255,""EquipID"":[22054,21025]}]",15,,4,0,,,"1,80800,2,40400,7,1100,12011,1"
254,1,"[{""Wave"":1,""Slot"":2,""MonsterID"":4033,""Rank"":5,""Level"":255,""EquipID"":[23055,21025]},{""Wave"":1,""Slot"":6,""MonsterID"":4021,""Rank"":4,""Level"":255,""EquipID"":[22054,21025]},{""Wave"":1,""Slot"":7,""MonsterID"":4001,""Rank"":2,""Level"":255,""EquipID"":[22068,21025]},{""Wave"":1,""Slot"":8,""MonsterID"":4031,""Rank"":5,""Level"":255,""EquipID"":[23055,21025]},{""Wave"":1,""Slot"":9,""MonsterID"":4001,""Rank"":2,""Level"":255,""EquipID"":[22068,21025]}]",15,,4,0,,,"1,80800,2,40400,7,1100,13011,1"
255,1,"[{""Wave"":1,""Slot"":2,""MonsterID"":4305,""Rank"":6,""Level"":255,""EquipID"":[23028,21025]},{""Wave"":1,""Slot"":6,""MonsterID"":4011,""Rank"":3,""Level"":255,""EquipID"":[22061,21025]},{""Wave"":1,""Slot"":7,""MonsterID"":4021,""Rank"":4,""Level"":255,""EquipID"":[22054,21025]},{""Wave"":1,""Slot"":8,""MonsterID"":4306,""Rank"":6,""Level"":255,""EquipID"":[23028,21025]},{""Wave"":1,""Slot"":9,""MonsterID"":4021,""Rank"":4,""Level"":255,""EquipID"":[22054,21025]}]",15,,4,0,,,"1,80800,2,40400,7,1100,15,5"
256,1,"[{""Wave"":1,""Slot"":2,""MonsterID"":4021,""Rank"":4,""Level"":260,""EquipID"":[22055,21026]},{""Wave"":1,""Slot"":4,""MonsterID"":4021,""Rank"":4,""Level"":260,""EquipID"":[22055,21026]},{""Wave"":1,""Slot"":6,""MonsterID"":4021,""Rank"":4,""Level"":260,""EquipID"":[22055,21026]},{""Wave"":1,""Slot"":8,""MonsterID"":4033,""Rank"":5,""Level"":260,""EquipID"":[23056,21026]}]",15,,4,0,,,"1,85400,2,42700,7,1120,10011,1"
257,1,"[{""Wave"":1,""Slot"":2,""MonsterID"":4032,""Rank"":5,""Level"":260,""EquipID"":[23056,21026]},{""Wave"":1,""Slot"":4,""MonsterID"":4011,""Rank"":3,""Level"":260,""EquipID"":[22062,21026]},{""Wave"":1,""Slot"":6,""MonsterID"":4011,""Rank"":3,""Level"":260,""EquipID"":[22062,21026]},{""Wave"":1,""Slot"":7,""MonsterID"":4021,""Rank"":4,""Level"":260,""EquipID"":[22055,21026]},{""Wave"":1,""Slot"":9,""MonsterID"":4021,""Rank"":4,""Level"":260,""EquipID"":[22055,21026]}]",15,,4,0,,,"1,85400,2,42700,7,1120,11011,1"
258,1,"[{""Wave"":1,""Slot"":1,""MonsterID"":2011,""Rank"":3,""Level"":260,""EquipID"":[22062,21026]},{""Wave"":1,""Slot"":5,""MonsterID"":2305,""Rank"":6,""Level"":260,""EquipID"":[23029,21026]},{""Wave"":1,""Slot"":7,""MonsterID"":2021,""Rank"":4,""Level"":260,""EquipID"":[22055,21026]},{""Wave"":1,""Slot"":9,""MonsterID"":2021,""Rank"":4,""Level"":260,""EquipID"":[22055,21026]}]",15,,4,0,,,"1,85400,2,42700,7,1120,12011,1"
259,1,"[{""Wave"":1,""Slot"":2,""MonsterID"":2031,""Rank"":5,""Level"":260,""EquipID"":[23056,21026]},{""Wave"":1,""Slot"":4,""MonsterID"":2001,""Rank"":2,""Level"":260,""EquipID"":[22069,21026]},{""Wave"":1,""Slot"":6,""MonsterID"":2001,""Rank"":2,""Level"":260,""EquipID"":[22069,21026]},{""Wave"":1,""Slot"":7,""MonsterID"":2021,""Rank"":4,""Level"":260,""EquipID"":[22055,21026]},{""Wave"":1,""Slot"":8,""MonsterID"":2033,""Rank"":5,""Level"":260,""EquipID"":[23056,21026]}]",15,,4,0,,,"1,85400,2,42700,7,1120,13011,1"
260,1,"[{""Wave"":1,""Slot"":1,""MonsterID"":2011,""Rank"":3,""Level"":260,""EquipID"":[22062,21026]},{""Wave"":1,""Slot"":3,""MonsterID"":2011,""Rank"":3,""Level"":260,""EquipID"":[22062,21026]},{""Wave"":1,""Slot"":5,""MonsterID"":2306,""Rank"":6,""Level"":260,""EquipID"":[23029,21026]},{""Wave"":1,""Slot"":7,""MonsterID"":2021,""Rank"":4,""Level"":260,""EquipID"":[22055,21026]},{""Wave"":1,""Slot"":8,""MonsterID"":2305,""Rank"":6,""Level"":260,""EquipID"":[23029,21026]}]",15,,4,0,,,"1,85400,2,42700,7,1120,16,2"
261,1,"[{""Wave"":1,""Slot"":2,""MonsterID"":1001,""Rank"":2,""Level"":265,""EquipID"":[22069,21026]},{""Wave"":1,""Slot"":4,""MonsterID"":1001,""Rank"":2,""Level"":265,""EquipID"":[22069,21026]},{""Wave"":1,""Slot"":6,""MonsterID"":1001,""Rank"":2,""Level"":265,""EquipID"":[22069,21026]},{""Wave"":1,""Slot"":8,""MonsterID"":1031,""Rank"":5,""Level"":265,""EquipID"":[23056,21026]}]",15,,4,0,,,"1,90000,2,45000,7,1140,10011,1"
262,1,"[{""Wave"":1,""Slot"":2,""MonsterID"":1033,""Rank"":5,""Level"":265,""EquipID"":[23056,21026]},{""Wave"":1,""Slot"":4,""MonsterID"":1021,""Rank"":4,""Level"":265,""EquipID"":[22055,21026]},{""Wave"":1,""Slot"":6,""MonsterID"":1021,""Rank"":4,""Level"":265,""EquipID"":[22055,21026]},{""Wave"":1,""Slot"":7,""MonsterID"":1001,""Rank"":2,""Level"":265,""EquipID"":[22069,21026]},{""Wave"":1,""Slot"":9,""MonsterID"":1001,""Rank"":2,""Level"":265,""EquipID"":[22069,21026]}]",15,,4,0,,,"1,90000,2,45000,7,1140,11011,1"
263,1,"[{""Wave"":1,""Slot"":3,""MonsterID"":1011,""Rank"":3,""Level"":265,""EquipID"":[22062,21026]},{""Wave"":1,""Slot"":5,""MonsterID"":1304,""Rank"":6,""Level"":265,""EquipID"":[23029,21026]},{""Wave"":1,""Slot"":7,""MonsterID"":1001,""Rank"":2,""Level"":265,""EquipID"":[22069,21026]},{""Wave"":1,""Slot"":9,""MonsterID"":1001,""Rank"":2,""Level"":265,""EquipID"":[22069,21026]}]",15,,4,0,,,"1,90000,2,45000,7,1140,12011,1"
264,1,"[{""Wave"":1,""Slot"":2,""MonsterID"":1033,""Rank"":5,""Level"":265,""EquipID"":[23056,21026]},{""Wave"":1,""Slot"":4,""MonsterID"":1021,""Rank"":4,""Level"":265,""EquipID"":[22055,21026]},{""Wave"":1,""Slot"":6,""MonsterID"":1021,""Rank"":4,""Level"":265,""EquipID"":[22055,21026]},{""Wave"":1,""Slot"":8,""MonsterID"":1031,""Rank"":5,""Level"":265,""EquipID"":[23056,21026]},{""Wave"":1,""Slot"":9,""MonsterID"":1001,""Rank"":2,""Level"":265,""EquipID"":[22069,21026]}]",15,,4,0,,,"1,90000,2,45000,7,1140,13011,1"
265,1,"[{""Wave"":1,""Slot"":1,""MonsterID"":1011,""Rank"":3,""Level"":265,""EquipID"":[22062,21026]},{""Wave"":1,""Slot"":2,""MonsterID"":1011,""Rank"":3,""Level"":265,""EquipID"":[22062,21026]},{""Wave"":1,""Slot"":3,""MonsterID"":1011,""Rank"":3,""Level"":265,""EquipID"":[22062,21026]},{""Wave"":1,""Slot"":7,""MonsterID"":1304,""Rank"":6,""Level"":265,""EquipID"":[23029,21026]},{""Wave"":1,""Slot"":9,""MonsterID"":1301,""Rank"":6,""Level"":265,""EquipID"":[23029,21026]}]",15,,4,0,,,"1,90000,2,45000,7,1140,15,5"
266,1,"[{""Wave"":1,""Slot"":2,""MonsterID"":2021,""Rank"":4,""Level"":270,""EquipID"":[22056,21027]},{""Wave"":1,""Slot"":4,""MonsterID"":2021,""Rank"":4,""Level"":270,""EquipID"":[22056,21027]},{""Wave"":1,""Slot"":6,""MonsterID"":2021,""Rank"":4,""Level"":270,""EquipID"":[22056,21027]},{""Wave"":1,""Slot"":8,""MonsterID"":2033,""Rank"":5,""Level"":270,""EquipID"":[23057,21027]}]",15,,4,0,,,"1,95000,2,47500,7,1160,10011,1"
267,1,"[{""Wave"":1,""Slot"":2,""MonsterID"":2031,""Rank"":5,""Level"":270,""EquipID"":[23057,21027]},{""Wave"":1,""Slot"":4,""MonsterID"":2001,""Rank"":2,""Level"":270,""EquipID"":[22070,21027]},{""Wave"":1,""Slot"":6,""MonsterID"":2001,""Rank"":2,""Level"":270,""EquipID"":[22070,21027]},{""Wave"":1,""Slot"":7,""MonsterID"":2021,""Rank"":4,""Level"":270,""EquipID"":[22056,21027]},{""Wave"":1,""Slot"":9,""MonsterID"":2021,""Rank"":4,""Level"":270,""EquipID"":[22056,21027]}]",15,,4,0,,,"1,95000,2,47500,7,1160,11011,1"
268,1,"[{""Wave"":1,""Slot"":2,""MonsterID"":2354,""Rank"":6,""Level"":270,""EquipID"":[23026,21027]},{""Wave"":1,""Slot"":4,""MonsterID"":2001,""Rank"":2,""Level"":270,""EquipID"":[22070,21027]},{""Wave"":1,""Slot"":7,""MonsterID"":2011,""Rank"":3,""Level"":270,""EquipID"":[22063,21027]},{""Wave"":1,""Slot"":9,""MonsterID"":2011,""Rank"":3,""Level"":270,""EquipID"":[22063,21027]}]",15,,4,0,,,"1,95000,2,47500,7,1160,12011,1"
269,1,"[{""Wave"":1,""Slot"":2,""MonsterID"":2032,""Rank"":5,""Level"":270,""EquipID"":[23057,21027]},{""Wave"":1,""Slot"":4,""MonsterID"":2011,""Rank"":3,""Level"":270,""EquipID"":[22063,21027]},{""Wave"":1,""Slot"":7,""MonsterID"":2021,""Rank"":4,""Level"":270,""EquipID"":[22056,21027]},{""Wave"":1,""Slot"":8,""MonsterID"":2033,""Rank"":5,""Level"":270,""EquipID"":[23057,21027]},{""Wave"":1,""Slot"":9,""MonsterID"":2021,""Rank"":4,""Level"":270,""EquipID"":[22056,21027]}]",15,,4,0,,,"1,95000,2,47500,7,1160,13011,1"
270,1,"[{""Wave"":1,""Slot"":2,""MonsterID"":2354,""Rank"":6,""Level"":270,""EquipID"":[23026,21027]},{""Wave"":1,""Slot"":4,""MonsterID"":2001,""Rank"":2,""Level"":270,""EquipID"":[22070,21027]},{""Wave"":1,""Slot"":7,""MonsterID"":2011,""Rank"":3,""Level"":270,""EquipID"":[22063,21027]},{""Wave"":1,""Slot"":8,""MonsterID"":2355,""Rank"":6,""Level"":270,""EquipID"":[23026,21027]},{""Wave"":1,""Slot"":9,""MonsterID"":2011,""Rank"":3,""Level"":270,""EquipID"":[22063,21027]}]",15,,4,0,,,"1,95000,2,47500,7,1160,16,2"
271,1,"[{""Wave"":1,""Slot"":2,""MonsterID"":6033,""Rank"":5,""Level"":275,""EquipID"":[23058,21027]},{""Wave"":1,""Slot"":4,""MonsterID"":6021,""Rank"":4,""Level"":275,""EquipID"":[22057,21027]},{""Wave"":1,""Slot"":6,""MonsterID"":6021,""Rank"":4,""Level"":275,""EquipID"":[22057,21027]},{""Wave"":1,""Slot"":8,""MonsterID"":6021,""Rank"":4,""Level"":275,""EquipID"":[22057,21027]}]",15,,4,0,,,"1,100000,2,50000,7,1180,10012,1"
272,1,"[{""Wave"":1,""Slot"":1,""MonsterID"":6021,""Rank"":4,""Level"":275,""EquipID"":[22057,21027]},{""Wave"":1,""Slot"":3,""MonsterID"":6021,""Rank"":4,""Level"":275,""EquipID"":[22057,21027]},{""Wave"":1,""Slot"":5,""MonsterID"":6031,""Rank"":5,""Level"":275,""EquipID"":[23058,21027]},{""Wave"":1,""Slot"":7,""MonsterID"":6001,""Rank"":2,""Level"":275,""EquipID"":[22071,21027]},{""Wave"":1,""Slot"":9,""MonsterID"":6001,""Rank"":2,""Level"":275,""EquipID"":[22071,21027]}]",15,,4,0,,,"1,100000,2,50000,7,1180,11012,1"
273,1,"[{""Wave"":1,""Slot"":1,""MonsterID"":6001,""Rank"":2,""Level"":275,""EquipID"":[22071,21027]},{""Wave"":1,""Slot"":3,""MonsterID"":6001,""Rank"":2,""Level"":275,""EquipID"":[22071,21027]},{""Wave"":1,""Slot"":5,""MonsterID"":6352,""Rank"":6,""Level"":275,""EquipID"":[23027,21027]},{""Wave"":1,""Slot"":9,""MonsterID"":6011,""Rank"":3,""Level"":275,""EquipID"":[22064,21027]}]",15,,4,0,,,"1,100000,2,50000,7,1180,12012,1"
274,1,"[{""Wave"":1,""Slot"":2,""MonsterID"":6033,""Rank"":5,""Level"":275,""EquipID"":[23058,21027]},{""Wave"":1,""Slot"":4,""MonsterID"":6021,""Rank"":4,""Level"":275,""EquipID"":[22057,21027]},{""Wave"":1,""Slot"":6,""MonsterID"":6021,""Rank"":4,""Level"":275,""EquipID"":[22057,21027]},{""Wave"":1,""Slot"":8,""MonsterID"":6031,""Rank"":5,""Level"":275,""EquipID"":[23058,21027]},{""Wave"":1,""Slot"":9,""MonsterID"":6001,""Rank"":2,""Level"":275,""EquipID"":[22071,21027]}]",15,,4,0,,,"1,100000,2,50000,7,1180,13012,1"
275,1,"[{""Wave"":1,""Slot"":1,""MonsterID"":6001,""Rank"":2,""Level"":275,""EquipID"":[22071,21027]},{""Wave"":1,""Slot"":3,""MonsterID"":6001,""Rank"":2,""Level"":275,""EquipID"":[22071,21027]},{""Wave"":1,""Slot"":7,""MonsterID"":6354,""Rank"":6,""Level"":275,""EquipID"":[23027,21027]},{""Wave"":1,""Slot"":8,""MonsterID"":6011,""Rank"":3,""Level"":275,""EquipID"":[22064,21027]},{""Wave"":1,""Slot"":9,""MonsterID"":6352,""Rank"":6,""Level"":275,""EquipID"":[23027,21027]}]",15,,4,0,,,"1,100000,2,50000,7,1180,15,5"
276,1,"[{""Wave"":1,""Slot"":2,""MonsterID"":3033,""Rank"":5,""Level"":280,""EquipID"":[23058,21028]},{""Wave"":1,""Slot"":4,""MonsterID"":3021,""Rank"":4,""Level"":280,""EquipID"":[22057,21028]},{""Wave"":1,""Slot"":6,""MonsterID"":3021,""Rank"":4,""Level"":280,""EquipID"":[22057,21028]},{""Wave"":1,""Slot"":8,""MonsterID"":3021,""Rank"":4,""Level"":280,""EquipID"":[22057,21028]}]",15,,4,0,,,"1,105400,2,52700,7,1200,10012,1"
277,1,"[{""Wave"":1,""Slot"":2,""MonsterID"":3021,""Rank"":4,""Level"":280,""EquipID"":[22057,21028]},{""Wave"":1,""Slot"":5,""MonsterID"":3021,""Rank"":4,""Level"":280,""EquipID"":[22057,21028]},{""Wave"":1,""Slot"":7,""MonsterID"":3011,""Rank"":3,""Level"":280,""EquipID"":[22064,21028]},{""Wave"":1,""Slot"":8,""MonsterID"":3032,""Rank"":5,""Level"":280,""EquipID"":[23058,21028]},{""Wave"":1,""Slot"":9,""MonsterID"":3011,""Rank"":3,""Level"":280,""EquipID"":[22064,21028]}]",15,,4,0,,,"1,105400,2,52700,7,1200,11012,1"
278,1,"[{""Wave"":1,""Slot"":1,""MonsterID"":3001,""Rank"":2,""Level"":280,""EquipID"":[22071,21028]},{""Wave"":1,""Slot"":3,""MonsterID"":3001,""Rank"":2,""Level"":280,""EquipID"":[22071,21028]},{""Wave"":1,""Slot"":5,""MonsterID"":3352,""Rank"":6,""Level"":280,""EquipID"":[23027,21028]},{""Wave"":1,""Slot"":7,""MonsterID"":3011,""Rank"":3,""Level"":280,""EquipID"":[22064,21028]}]",15,,4,0,,,"1,105400,2,52700,7,1200,12012,1"
279,1,"[{""Wave"":1,""Slot"":2,""MonsterID"":3033,""Rank"":5,""Level"":280,""EquipID"":[23058,21028]},{""Wave"":1,""Slot"":4,""MonsterID"":3021,""Rank"":4,""Level"":280,""EquipID"":[22057,21028]},{""Wave"":1,""Slot"":6,""MonsterID"":3021,""Rank"":4,""Level"":280,""EquipID"":[22057,21028]},{""Wave"":1,""Slot"":7,""MonsterID"":3001,""Rank"":2,""Level"":280,""EquipID"":[22071,21028]},{""Wave"":1,""Slot"":8,""MonsterID"":3031,""Rank"":5,""Level"":280,""EquipID"":[23058,21028]}]",15,,4,0,,,"1,105400,2,52700,7,1200,13012,1"
280,1,"[{""Wave"":1,""Slot"":1,""MonsterID"":3001,""Rank"":2,""Level"":280,""EquipID"":[22071,21028]},{""Wave"":1,""Slot"":3,""MonsterID"":3001,""Rank"":2,""Level"":280,""EquipID"":[22071,21028]},{""Wave"":1,""Slot"":7,""MonsterID"":3351,""Rank"":6,""Level"":280,""EquipID"":[23027,21028]},{""Wave"":1,""Slot"":8,""MonsterID"":3011,""Rank"":3,""Level"":280,""EquipID"":[22064,21028]},{""Wave"":1,""Slot"":9,""MonsterID"":3352,""Rank"":6,""Level"":280,""EquipID"":[23027,21028]}]",15,,4,0,,,"1,105400,2,52700,7,1200,16,2"
281,1,"[{""Wave"":1,""Slot"":2,""MonsterID"":5021,""Rank"":4,""Level"":285,""EquipID"":[22058,21028]},{""Wave"":1,""Slot"":4,""MonsterID"":5021,""Rank"":4,""Level"":285,""EquipID"":[22058,21028]},{""Wave"":1,""Slot"":6,""MonsterID"":5021,""Rank"":4,""Level"":285,""EquipID"":[22058,21028]},{""Wave"":1,""Slot"":8,""MonsterID"":5033,""Rank"":5,""Level"":285,""EquipID"":[23059,21028]}]",15,,4,0,,,"1,111200,2,55600,7,1220,10012,1"
